"D34" 35.5851 9.892735191 11.61841116 -0.009276686748 0.000487946315 -0.3989816468 -0.1452110111 1.155288775 0.4304780813
"S2" 35.6851 9.814110617 11.59024781 -0.009325481379 0.000487946315 -0.3872640951 -0.1364224924 1.153673509 0.4291065498
"STHX" 35.6851 9.814110617 11.59024781 -0.009325481379 0.000487946315 -0.3872640951 -0.1364224924 1.153673509 0.4291065498
"D35" 35.8021 9.725094834 11.559528 -0.009382571098 0.000487946315 -0.3735545597 -0.1261399255 1.151767417 0.4274977687
"STV" 35.8621 9.680690119 11.5447076 -0.009411847877 0.000487946315 -0.3665240287 -0.1208668143 1.150783238 0.4266711374
"D43" 35.9446 9.62101118 11.52536274 -0.009452103448 0.000487946315 -0.3568570486 -0.1136162863 1.149422684 0.4255328315
"MON" 35.9446 9.62101118 11.52536274 -0.009452103448 0.000487946315 -0.3568570486 -0.1136162863 1.149422684 0.4255328315
"D44" 37.0231 8.987564664 11.38251715 -0.009978353548 0.000487946315 -0.2304832542 -0.01883211212 1.130922015 0.4105243176
"DRFH" 38.0231 8.643773672 11.43273811 -0.01046629986 0.000487946315 -0.1133077378 0.06905307493 1.112825974 0.3965547283
"DISP0" 38.0231 8.643773672 11.43273811 -0.01046629986 0.000487946315 -0.1133077378 0.06905307493 1.112825974 0.3965547283
"CAV" 38.0231 8.643773672 11.43273811 -0.01046629986 0.000487946315 -0.1133077378 0.06905307493 1.112825974 0.3965547283
"DRFH" 39.0231 8.534333712 11.65872945 -0.01095424618 0.000487946315 0.003867778552 0.156938262 1.094253501 0.382752032
"D42" 39.1056 8.535769422 11.68522243 -0.01099450175 0.000487946315 0.01353475865 0.1641887899 1.092715081 0.381627081
"MON" 39.1056 8.535769422 11.68522243 -0.01099450175 0.000487946315 0.01353475865 0.1641887899 1.092715081 0.381627081
"D41" 39.1881 8.538800183 11.71291175 -0.01103475732 0.000487946315 0.02320173876 0.1714393178 1.091177065 0.380504735
"STV" 39.2481 8.542006223 11.73380085 -0.0110640341 0.000487946315 0.03023226974 0.1767124291 1.090058924 0.379690178
"D35" 39.3651 8.55068459 11.77635462 -0.01112112382 0.000487946315 0.04394180515 0.1869949959 1.087880014 0.378106057
"STHX" 39.3651 8.55068459 11.77635462 -0.01112112382 0.000487946315 0.04394180515 0.1869949959 1.087880014 0.378106057
"S2" 39.4651 8.560644706 11.81463247 -0.01116991845 0.000487946315 0.05565935679 0.1957835146 1.086019743 0.376756753
"D34" 39.5721 8.573891213 11.85751787 -0.01122210675 0.000487946315 0.06819186415 0.2051832748 1.084032777 0.3753185502
"Q1" 39.8781 6.721950585 15.09238981 -0.01004625247 -0.008016804048 -5.626796521 11.19503354 1.077867724 0.3715292324
"D33" 39.9821 5.604590995 17.51040475 -0.009212865605 -0.008016804048 -5.121696478 12.06517459 1.075172054 0.3705114818
"S1" 40.0821 4.628840035 20.00714329 -0.008411185201 -0.008016804048 -4.635813122 12.90221086 1.072047126 0.3696611634
"D32" 40.1908 3.678671197 22.91015683 -0.007539999105 -0.008016804048 -4.107803679 13.81181817 1.067855347 0.3688533239
"Q2" 40.4874 2.132637595 26.59278009 -0.005829909307 -0.003698630418 -1.437624487 -2.214621398 1.050411208 0.3670019017
"D31" 40.9851 1.05787334 24.44347163 -0.003989211907 -0.003698630418 -0.7219677221 -2.104120865 0.996661852 0.3638950118
"BB" 41.9395 1.008673169 16.76003412 0.1398668996 -0.2959087604 0.571399553 -3.622861588 0.8145182505 0.3563871632
"BA" 42.894 3.11356719 10.61211066 0.5526195669 -0.6151600724 1.864766828 -3.827052504 0.7254807801 0.3449871222
"D11" 43.365 5.189188157 7.334106121 0.842359961 -0.6151600724 2.542071742 -3.132617431 0.7067885511 0.3364860621
"SD" 43.483 5.809140004 6.615337736 0.9149488495 -0.6151600724 2.711757474 -2.958640067 0.7033677333 0.3337897304
"D12" 43.5777 6.335768425 6.068069684 0.9732180419 -0.6151600724 2.8479691 -2.818983424 0.7008826951 0.3314102295
"Q3" 43.7903 7.352876857 5.131992254 1.08546708 -0.4378076288 1.878783246 -1.638393644 0.6959556268 0.3253096493
"D13" 44.047 8.358129124 4.338083901 1.197861931 -0.4378076288 2.036939861 -1.454089093 0.6907427472 0.3166459023
"SF" 44.161 8.830557752 4.01588161 1.247772 -0.4378076288 2.107170905 -1.372246794 0.6886307705 0.3122984026
"D14" 44.2581 9.245780356 3.756038944 1.290303479 -0.4378076288 2.167019152 -1.302503874 0.6869196137 0.3083169908
"Q4" 44.4699 9.623015456 3.440234057 1.344420839 -0.07093808933 -0.4201297885 -0.2182624913 0.6833820134 0.2988460961
